Unnamed: 0,dbeta,gene,feature
cg02149241,-0.009320175710275772,CXADR,Body
cg10350689,-0.005470682563423119,CXCL1,Body
cg14855841,0.0008756266284707998,CXCL10,TSS1500
cg12750431,-0.009790050836289994,CXCL12,3'UTR
cg24284822,-0.010289083944547209,CXCL13,TSS1500
cg08373187,-0.012181465528382247,CXCL14,Body
cg03003745,-0.014614156824300983,CXCL17,TSS1500
cg26013975,-0.013132177885959941,CXCL2,TSS1500
cg13468041,-0.017115584508609664,CXCL3,3'UTR
cg04559909,0.009222960857417516,CXCL5,TSS1500
cg23501567,0.0039019194563834673,CXCL6,TSS200
cg03199006,-0.011533926079035956,CXCL9,3'UTR
cg09905973,-0.007923219013046991,CXCR1,3'UTR
cg14652717,-0.00881384894312853,CXCR2,5'UTR
cg07784959,0.013003925520343832,CXCR4,Body
cg12678834,0.01160657611026155,CXCR5,TSS1500
cg15632775,-0.008035745834774177,CXXC1,TSS1500
cg17473165,-0.00589200235878907,CXXC4,Body
cg14810343,0.00935225733468384,CXXC5,TSS200
cg02310103,0.004564107881830108,CYB561D2,3'UTR
cg21899520,-0.0054092534239797985,CYB5A,Body
cg02516155,0.008032959650807183,CYB5D2,TSS1500
cg05816157,0.006360227201390472,CYB5R1,Body
cg03826976,0.005786618832647024,CYB5R2,TSS1500
cg25044876,0.009525902362011415,CYB5R3,5'UTR
cg27516584,-0.012617136229667578,CYBA,Body
cg26212924,0.005016628328721201,CYC1,Body
cg04816434,-0.016572338139109844,CYFIP1,Body
cg19482537,0.008580501158863003,CYFIP2,TSS1500
cg11434671,-0.012693588536402772,CYGB,3'UTR
cg25372841,-0.012105087731125275,CYHR1,3'UTR
cg15634032,0.006044388618758287,CYLD,TSS200
cg03449379,-0.010691846739386491,CYP11A1,3'UTR
cg20073007,-0.009185788267568128,CYP11B1,Body
cg15847600,-0.009650723121924887,CYP11B2,Body
cg04471890,-0.01148424261646636,CYP17A1,TSS200
cg12009872,-0.009938749525728126,CYP19A1,Body
cg00213123,0.010065242359365725,CYP1A1,TSS1500
cg14503537,-0.01187021804965354,CYP1A2,Body
cg11656478,-0.008000115338377039,CYP1B1,3'UTR
cg12978433,0.007187850195086409,CYP24A1,1stExon
cg16445268,-0.009469445848515648,CYP26A1,Body
cg13908635,-0.005262638886437002,CYP27A1,3'UTR
cg06883848,0.004730835815810187,CYP27B1,Body
cg20683809,0.009387554363282586,CYP2A13,3'UTR
cg08852641,-0.01297269435699527,CYP2B6,Body
cg20031717,-0.01112017401818897,CYP2C19,Body
cg12759420,-0.005050400101369999,CYP2C8,Body
cg12253859,-0.011942300254037523,CYP2C9,3'UTR
cg07016288,0.013492566889750028,CYP2D6,Body
cg05194426,0.027634379855878192,CYP2E1,Body
cg06579354,-0.007681863839486872,CYP2F1,TSS1500
cg11540204,-0.004227316040429191,CYP2J2,Body
cg25520249,-0.009534013868321718,CYP2S1,Body
cg01578764,-0.010286777072602575,CYP2W1,Body
cg04023717,-0.014115545764394437,CYP3A43,3'UTR
cg07715041,-0.0004177551097183939,CYP3A7,3'UTR
cg12868494,-0.01316411517467117,CYP46A1,3'UTR
cg10318458,-0.0022358891790257864,CYP4A11,TSS200
cg00503298,-0.005112268732659927,CYP4B1,TSS1500
cg08670281,-0.003929153604066789,CYP4F11,3'UTR
cg02824980,-0.010978070502926492,CYP4F12,TSS200
cg13656062,-0.008760395252027129,CYP4F2,5'UTR
cg04396421,-0.008463076889660753,CYP4F3,TSS1500
cg23663824,0.005339097906377095,CYP4V2,TSS200
cg10751811,-0.011777321026599495,CYP4Z1,Body
cg10655371,-0.014855156945105325,CYP51A1,Body
cg00313094,-0.007602729433631889,CYP7B1,Body
cg06038701,-0.008417937594271209,CYSLTR2,TSS1500
cg14991562,-0.013389341696930117,CYTH3,Body
cg19506253,0.0036220658606889566,CYTIP,TSS1500
cg17314566,-0.006471174509592544,CYTL1,3'UTR
cg21282630,0.004056996766842309,CYYR1,Body
cg23691223,-0.012164046597917437,DAB1,5'UTR
cg17491456,-0.011650077639635499,DAB2,5'UTR
cg00995152,-0.012570004833142195,DAB2IP,Body
cg24152818,-0.012512803685747396,DACH1,Body
cg16464144,-0.007935274498829005,DACT1,Body
cg21223803,-0.014405612374354655,DACT2,Body
cg02522485,-0.006193279019194356,DAG1,5'UTR
cg07782285,-0.015557498462233756,DAND5,3'UTR
cg22801690,-0.008710178900176734,DAO,5'UTR
cg17665505,0.007615242463757141,DAP,Body
cg13805297,-0.0158170216559553,DAPK1,Body
cg07037944,-0.008875015585573855,DAPK2,Body
cg23837683,-0.00864478878119042,DAPK3,3'UTR
cg25700339,0.007106264926731732,DAXX,Body
cg16446591,0.0037782203818584005,DBF4,Body
cg14581628,-0.013146280533040254,DBH,Body
cg19988346,0.002537036159128596,DBI,TSS200
cg27139941,-0.009201913597717435,DBN1,Body
cg03231960,0.007116161259928419,DBP,Body
cg07469402,-0.01237705243885548,DBX2,1stExon
cg22658985,0.003463359123947563,DCAF12,1stExon
cg07222113,0.0049306083387247734,DCAF13,1stExon
cg04167819,-0.007453282562289778,DCAF4,5'UTR
cg08151281,0.004550700985913153,DCAF6,TSS1500
cg14707886,-0.008693914011195772,DCBLD2,Body
cg25818763,-0.009547464905532859,DCC,Body
cg00868860,-0.004951982463387921,DCD,Body
cg09302031,-0.007373032819225168,DCDC2,Body
cg06016427,-0.010262985952123344,DCK,Body
cg15718287,-0.009859006954583091,DCLK1,5'UTR
cg23448803,-0.006351044374165893,DCLK3,3'UTR
cg09688494,0.005783181129839179,DCLRE1C,TSS200
cg05179204,-0.01196639275762704,DCN,3'UTR
cg10499172,-0.02047020430592903,DCPS,TSS1500
cg05807291,-0.008185714293102633,DCT,1stExon
cg23064465,0.0063981153458453465,DCTD,TSS200
cg19276371,-0.011674149559142116,DCTN1,Body
cg22579849,0.00039370165253740946,DCTN3,Body
cg01907644,0.0038502895151486735,DCTN4,1stExon
cg26767593,0.004731648907359509,DCTN6,Body
cg08674093,-0.01254788941902687,DCUN1D1,Body
cg05590451,-0.011798090248587098,DCUN1D3,5'UTR
cg27226927,0.0072247143386612025,DCXR,Body
cg15991082,-0.016647553364053498,DDAH1,Body
cg08724919,0.004327219160352381,DDB1,1stExon
cg03843951,-0.014028626015247863,DDC,5'UTR
cg08984436,0.0038433243682224026,DDIT3,TSS200
cg13467950,0.006860844174833809,DDIT4,TSS200
cg14565919,0.0032402447677132356,DDOST,TSS200
cg24566261,0.01721641083972274,DDR1,5'UTR
cg21140079,-0.00985875132293715,DDR2,5'UTR
cg11226289,-0.007476850753190874,DDRGK1,TSS1500
cg21693780,0.00630653527016414,DDX1,1stExon
cg04514998,-0.009612326968662599,DDX10,Body
cg05265234,-0.0052357114048412964,DDX17,5'UTR
cg12436626,0.005210922245914358,DDX20,5'UTR
cg13607473,0.004020870015541139,DDX21,TSS200
cg21784052,0.0018294779060484272,DDX27,1stExon
cg11139041,-0.009172375770392892,DDX4,TSS200
cg13304760,0.007714445318886692,DDX41,TSS200
cg17188169,0.015085287646433609,DDX43,1stExon
cg17873919,0.0072856764493118105,DDX46,TSS200
cg23225508,-0.0066310619217182796,DDX5,Body
cg03754700,0.011416967656708101,DDX51,Body
cg14358532,-0.002797567953193106,DDX58,Body
cg03426840,0.003884577057228815,DDX6,5'UTR
cg18970250,-0.0031752774876373123,DDX60,Body
cg10003766,-0.013057140100740315,DEAF1,Body
cg21698802,0.004405375649618604,DECR1,5'UTR
cg22799212,0.0074249603936778754,DEDD,5'UTR
cg12251126,0.0023959244866814753,DEFA3,TSS1500
cg19033555,-0.00400993632024381,DEFB1,TSS1500
cg20895054,-0.01660270620968118,DEK,Body
cg23631538,0.008559078922170714,DENND2D,TSS1500
cg00858483,-0.007993430823692709,DENR,Body
cg19916364,-0.014476759289433146,DEPDC1,Body
cg19775071,-0.004273016082017464,DEPDC1B,3'UTR
cg01249860,-0.005077533915570887,DEPDC5,3'UTR
cg14743346,-0.008539167158838033,DERL1,Body
cg07001481,0.002743051883914996,DERL2,TSS200
cg25940946,0.005998267754635184,DERL3,TSS200
cg01288441,-0.009755290920362092,DES,3'UTR
cg21541753,-0.005173761018822598,DET1,Body
cg13904286,-0.01081568816039736,DFFA,Body
cg00997310,-0.004549949118418907,DFFB,Body
cg16869008,0.007283731274612289,DGAT1,TSS200
cg26185531,0.007160224038936666,DGAT2,1stExon
cg16621987,0.007731831244066905,DGCR2,TSS1500
cg16641210,0.005124225430926266,DGCR5,TSS200
cg12670310,0.006988932612437749,DGCR8,5'UTR
cg20051772,-0.01399320044381861,DGKA,TSS1500
cg01019188,-0.015125887823642091,DGKB,Body
cg18172135,-0.01255206420204178,DGKG,Body
cg04890230,-0.012806450026394049,DGKI,Body
cg24126592,0.011143861575126807,DGKZ,Body
cg01269456,0.005627285544115031,DGUOK,Body
cg25536676,-0.006154249637179171,DHCR24,TSS1500
cg05304531,0.010451319398983494,DHDDS,3'UTR
cg11646734,0.0044725660266666375,DHFR,Body
cg17846194,0.0052122944386626055,DHH,Body
cg22381196,0.008479189163301521,DHODH,TSS1500
cg26001590,-0.006870996772953429,DHPS,TSS1500
cg12150817,0.010855841946904159,DHRS1,5'UTR
cg26029221,-0.01158373226110172,DHRS3,Body
cg01878807,0.00043529327298227373,DHRS4,TSS1500
cg06898279,0.006324568672873266,DHRS7,Body
cg04554613,-0.010808845569817515,DHRS9,Body
cg12977548,-0.004288838835174972,DHX15,Body
cg14947900,-0.007959464560344421,DHX33,Body
cg16686175,0.008718300295365695,DHX40,TSS200
cg08577293,0.016113970323657516,DHX58,3'UTR
cg12065756,0.005608059168783933,DHX9,1stExon
cg21805118,0.006930163699752893,DIABLO,TSS200
cg13940534,-0.004658417281525839,DIAPH1,Body
cg06757356,-0.010441068294771153,DIAPH3,Body
cg09320993,0.01014799353721102,DICER1,1stExon
cg10006442,0.010728391850966227,DIDO1,Body
cg20932440,-0.010956821408620674,DIO1,TSS200
cg09191574,-0.012252483513829597,DIO2,TSS1500
cg18804615,0.009698399162006452,DIO3,5'UTR
cg10191005,-0.015463377772833563,DIO3OS,TSS1500
cg10573553,-0.006367219399675625,DIP2A,Body
cg14466661,-0.01731956042192496,DIP2C,Body
cg09246948,-0.0054601526803833705,DIRAS1,3'UTR
cg17943391,-0.010203252770666324,DIRAS3,5'UTR
cg26387064,-0.0003205371365316958,DIRC1,3'UTR
cg07787703,0.003290272279337308,DIS3,1stExon
cg17649815,-0.007059798225712577,DIS3L2,3'UTR
cg18962750,0.01210359161637531,DIXDC1,3'UTR
cg09445939,-0.005245884224005391,DKK1,5'UTR
cg04777988,-0.016431168161899334,DKK2,Body
cg26166595,-0.014752547847266331,DKK3,Body
cg06899970,-0.00315862447643904,DKK4,5'UTR
cg25650073,-0.014226800442624917,DLC1,Body
cg03456512,0.011368850521803387,DLD,1stExon
cg22884020,0.002959611704873199,DLEC1,Body
cg22301261,0.0048935586251099535,DLEU1,TSS1500
cg20863107,0.002846088596156909,DLEU2,Body
cg10359157,0.010177723825026028,DLEU7,TSS200
cg13489576,0.005705929564463019,DLG1,Body
cg14716968,-0.015137572600526837,DLG2,TSS1500
cg01780685,-0.007633557075803885,DLG4,Body
cg07871153,-0.01597672990523164,DLG5,Body
cg25439807,0.013747664356463204,DLGAP1,Body
cg18941521,-0.006414348260732549,DLGAP5,TSS1500
cg18279536,-0.013849364182924933,DLK1,Body
cg15172007,-0.008851039776749241,DLK2,Body
cg07598357,-0.013742710492100681,DLL1,Body
cg03807316,-0.01649712684014535,DLL3,Body
cg14157570,-0.009939232691053033,DLL4,3'UTR
cg04221305,0.007303848646233502,DLST,TSS200
cg12676702,-0.008627993244223026,DLX1,3'UTR
cg20361600,0.008216870059689269,DLX2,TSS200
cg19169976,0.006944515922970542,DLX3,Body
cg13604794,0.006593805356835768,DLX4,Body
cg19962750,-0.00789085841931265,DLX5,TSS1500
cg03726147,0.01678530595494807,DMAP1,Body
cg14135522,-0.01792518226676577,DMBT1,Body
cg09914444,-0.013808126368722286,DMBX1,TSS1500
cg12286158,-0.003101573224206733,DMC1,TSS1500
cg18045152,-0.01130609331109188,DMKN,Body
cg16043345,-0.01033094117675385,DMP1,TSS200
cg10857774,-0.008713612485222306,DMPK,TSS1500
cg13619074,-0.006035485800724125,DMRT1,Body
cg07953670,0.010166049466481884,DMTF1,TSS200
cg27570978,0.008465341469156559,DNA2,TSS200
cg08442052,-0.009848527766578593,DNAH5,Body
cg21972063,-0.011270139407905954,DNAH8,Body
cg12626882,-0.02029031603302743,DNAH9,5'UTR
cg13548543,-0.012754812700869025,DNAI1,Body
cg10624768,0.0035512819839745506,DNAJA1,TSS1500
cg21369679,0.005767909784096018,DNAJA2,TSS200
cg04923532,-0.003853246015790554,DNAJA3,Body
cg15712267,-0.006042858728073243,DNAJB1,TSS1500
cg20906767,-0.0021040655968293867,DNAJB11,3'UTR
cg21968580,0.0015768005099770306,DNAJB4,1stExon
cg20723414,-0.007811421956013247,DNAJB6,Body
cg16953612,-0.008922515455150779,DNAJB8,5'UTR
cg01101876,0.0071745981503157814,DNAJC10,TSS200
cg21681377,-0.014028797300011182,DNAJC11,Body
cg19810771,-0.00897373014254659,DNAJC12,TSS200
cg06557577,-0.006858261726860183,DNAJC14,Body
cg09677945,-0.010813626461426615,DNAJC15,5'UTR
cg19797049,0.004262013666864639,DNAJC2,TSS200
cg26312337,-0.009457730237500496,DNAJC27,3'UTR
cg01920657,0.007537459235369254,DNAJC6,Body
cg14830003,0.009956233888371743,DNALI1,1stExon
cg07735851,-0.006336125712047783,DNASE1,Body
cg13586051,-0.012150549260544933,DNASE1L3,TSS200
cg17347178,0.011868853230800046,DND1,Body
cg22016779,-0.016406051018160554,DNER,Body
cg12603531,0.0101715671036676,DNLZ,TSS200
cg00083194,0.005180842928690959,DNM1L,Body
cg11572381,-0.007501316793713449,DNM2,TSS1500
cg02338271,-0.012778424695767942,DNM3,Body
cg21063296,-0.011873523904773396,DNMT1,Body
cg04683068,-0.01306846727791857,DNMT3A,Body
cg24403338,-0.018711539083652733,DNMT3B,5'UTR
cg27076046,-0.012900614987459577,DNMT3L,TSS1500
cg19935065,0.010267910360266391,DNTT,TSS1500
cg07598755,0.006109453708053942,DOC2A,TSS1500
cg21726327,-0.00646878400550359,DOC2B,Body
cg13640225,0.014652890127400606,DOCK1,Body
cg21131622,-0.00929456173815555,DOCK2,Body
cg25959131,-0.01259411020317636,DOCK3,Body
cg06717068,-0.01079398603217988,DOCK4,Body
cg25162451,-0.014930997092959294,DOCK5,Body
cg13876553,-0.004198589427639516,DOCK8,Body
cg22989958,0.007915152897694969,DOK1,Body
cg21163717,-0.007512185125341914,DOK2,Body
cg17812751,-0.008829383491841083,DOK7,Body
cg00455546,0.016185072010734835,DOT1L,3'UTR
cg02605708,-0.0045379823493547355,DPAGT1,TSS1500
cg01920398,-0.009687843437414958,DPEP1,Body
cg20157666,0.008335129129385202,DPH1,Body
cg10579246,-0.005510743616195468,DPH3,Body
cg06873461,-0.01935964750165325,DPP10,Body
cg06434874,-0.009186797807274062,DPP3,5'UTR
cg08318371,-0.012161675538456734,DPP4,Body
cg21105590,-0.012280374230847048,DPPA2,TSS1500
cg01044476,-0.00853281409869549,DPPA3,Body
cg00487142,-0.0024116277811659457,DPPA4,1stExon
cg09922481,-0.007796611784124321,DPT,TSS200
cg22175247,0.005010136028522937,DPY30,TSS200
cg18645035,-0.007511978999606652,DPYD,Body
cg19841740,-0.011781733967196936,DPYS,Body
cg00926238,0.005951834252588632,DPYSL2,Body
cg12316142,-0.005712911440646374,DPYSL3,Body
cg12565371,-0.008758553222087134,DPYSL4,3'UTR
cg17858364,0.006493959592750363,DR1,5'UTR
cg27425327,0.015243166384685886,DRAM1,TSS1500
cg27234129,-0.010295650001068012,DRAM2,TSS1500
cg00242031,-0.008988272812880624,DRD1,Body
cg18248586,-0.011057991409677288,DRD2,5'UTR
cg04597433,0.006752475934249208,DRD5,TSS200
cg01809797,-0.008195042470841516,DRG1,Body
cg14787150,-0.013056491137523746,DRG2,TSS1500
cg27444744,-0.013010150867555267,DSC1,Body
cg24505073,-0.010352207735435385,DSC2,TSS1500
cg27648075,0.007923840848829359,DSC3,TSS200
cg02161761,0.004922126140315616,DSCC1,TSS1500
cg12708994,-0.012812938222216703,DSE,TSS1500
cg01337047,-0.01297090081596761,DSG1,TSS1500
cg12596273,-0.01073211208979805,DSG2,Body
cg14871544,-0.01280615507643186,DSG3,1stExon
cg00411447,0.008003558380935097,DSN1,TSS200
cg15605567,-0.010727100603108528,DSP,Body
cg04503912,-0.010874294674199658,DSPP,TSS200
cg15045554,-0.012919610212582436,DST,Body
cg00207389,0.004774675737324005,DTD1,Body
cg00863309,-0.008425384947428758,DTL,Body
cg26878947,-0.011631646719897441,DTNBP1,Body
cg10877430,-0.012538631302966981,DTX1,Body
cg10460130,0.016253089948993563,DTYMK,Body
cg02038233,0.01783296450882146,DUOX1,Body
cg11540997,-0.008159456106315603,DUOX2,TSS1500
cg12333707,-0.006923869228953599,DUSP1,TSS1500
cg00784718,0.007253145743574819,DUSP10,TSS1500
cg18917495,0.005509586799165976,DUSP11,Body
cg10522115,-0.006548139065463996,DUSP13,Body
cg10539173,-0.005600115583092571,DUSP16,Body
cg04118190,-0.010724141769455112,DUSP2,TSS1500
cg08177126,-0.008511445115968535,DUSP22,Body
cg03341334,0.0020458407077432236,DUSP23,TSS1500
cg27449114,-0.006393437961767005,DUSP28,3'UTR
cg26893861,-0.04211593430081088,DUSP3,3'UTR
cg24379915,-0.008288321375398436,DUSP4,Body
cg12323347,0.009996800315724834,DUSP5,TSS1500
cg13691961,-0.013332156806408446,DUSP6,Body
cg25865120,-0.013978399384008569,DUT,Body
cg11339519,-0.006973487209259539,DVL1,Body
cg25432997,0.005490963247044879,DVL2,1stExon
cg13607248,-0.006305584478463936,DVL3,Body
cg12127149,0.00853890132219534,DYNC1H1,Body
cg02447471,-0.00940725937027515,DYNC1I1,Body
cg27003827,0.006071960849479767,DYNLL1,TSS1500
cg19009781,0.00673099299300272,DYNLL2,5'UTR
cg05089897,0.003092705663307024,DYRK1A,3'UTR
cg13444131,-0.008917797545231598,DYRK1B,5'UTR
cg09135343,0.007919932646230471,DYRK2,TSS1500
cg18759190,0.006397723682732022,DYRK3,TSS1500
cg00509772,-0.013431190736749992,E2F1,Body
cg24254937,-0.009458467094543116,E2F2,TSS1500
cg13654085,-0.009375254814191904,E2F3,Body
cg00942293,-0.0046044961767181996,E2F4,TSS1500
cg17638730,0.01474630642428208,E2F5,TSS1500
cg04073840,0.005474688229127921,E2F6,Body
cg18120578,0.005847146736715492,E2F7,TSS200
cg04488845,0.005537826810574653,E2F8,TSS200
cg10484107,-0.010189040502782593,E4F1,Body
cg25148336,0.0033126366151174595,EAF1,TSS1500
cg23232188,0.0023608153869684925,EAF2,Body
cg17830174,0.006077035007120516,EBAG9,TSS1500
cg18816534,-0.012275543186922594,EBF1,Body
cg14986671,-0.014381329523487512,EBF3,Body
cg08379828,-0.015108320345804883,EBI3,TSS1500
cg00066722,0.007820803315765668,EBNA1BP2,Body
cg13745964,-0.006327814680442774,ECD,5'UTR
cg23288818,0.010909615062793067,ECE1,Body
cg19047707,0.005781418019022571,ECEL1,5'UTR
cg00204262,-0.00601079528782542,ECH1,TSS1500
cg24905316,-0.015407332537509071,ECHS1,Body
cg00175150,-0.007951386632178805,ECM1,3'UTR
cg16982077,0.001187917895718905,ECSCR,1stExon
cg10111146,-0.005062631748800952,ECT2,TSS1500
cg05515143,-0.014040143937759594,EDAR,5'UTR
cg21221557,-0.01005783229149995,EDIL3,Body
cg11215644,-0.012943980905408058,EDN1,3'UTR
cg16736826,-0.01804995357178551,EDN2,TSS1500
cg21163415,-0.010665211789777432,EDN3,Body
cg22930773,-0.011142603144195157,EDNRA,Body
cg16203262,-0.009283937137404875,EDNRB,5'UTR
cg15078975,-0.004107637965153073,EED,Body
cg07402724,0.006045852966704414,EEF1A1,TSS200
cg20015424,-0.010961113915252847,EEF1A2,Body
cg27248887,-0.011818654138537292,EEF1B2,Body
cg17636309,0.012944082381254605,EEF1D,Body
cg15580869,0.009466596922882372,EEF1E1,Body
cg10161194,-0.0070193498213513535,EEF2,Body
cg06895502,0.007928022141610012,EEF2K,TSS200
cg25268863,-0.007827034040857297,EFEMP1,Body
cg04338129,0.013491759763074042,EFEMP2,Body
cg24526499,0.007756460290863493,EFNA1,1stExon
cg24767002,-0.013846853317839714,EFNA2,Body
cg21199495,-0.014559605037131615,EFNA3,3'UTR
cg20330021,0.0046329768882767295,EFNA4,1stExon
cg22991477,-0.016353100149782775,EFNA5,Body
cg25634175,-0.018079303879567323,EFNB2,Body
cg27401891,-0.006780632955594122,EFNB3,Body
cg07197059,-0.007710299597306586,EFS,TSS1500
cg13379236,0.013867125879052257,EGF,TSS1500
cg14353956,0.007083270382306437,EGFL7,5'UTR
cg25815893,-0.012149443291981591,EGFR,Body
cg20682143,-0.004966330033520605,EGLN1,TSS1500
cg27357151,0.006319417554593252,EGLN2,TSS200
cg16785755,0.009048571112492637,EGLN3,1stExon
cg09395034,0.005589746395123364,EGR1,TSS200
cg07852757,0.004261285824346817,EGR2,Body
cg07082452,0.008407549427150317,EGR3,3'UTR
cg02287817,-0.009844569196876577,EGR4,TSS1500
cg25170017,-0.012455171397657398,EHD1,Body
cg01055871,-0.013499076905749006,EHD2,TSS1500
cg11957382,-0.008445925822192913,EHD3,Body
cg18560551,-0.005869955995033601,EHF,5'UTR
cg11755245,-0.005850275455794599,EHHADH,5'UTR
cg14495033,-0.009948985295620837,EHMT1,Body
cg15988204,-0.013102797698845687,EHMT2,Body
cg24277024,0.007222770898170741,EI24,TSS200
cg00588621,0.007954037291845245,EID3,1stExon
cg17547537,0.007224485499752,EIF1,Body
cg17570276,-0.009349335266930759,EIF2AK1,TSS1500
cg24523650,-0.008549969692738444,EIF2AK2,5'UTR
cg21269523,0.0028524534431267805,EIF2AK3,TSS1500
cg16127683,0.016518045352063106,EIF2AK4,Body
cg09266901,0.00948263515662837,EIF2B1,TSS200
cg10836986,0.0042049890300264485,EIF2B2,Body
cg21484680,0.0099850633257251,EIF2B4,TSS200
cg16636054,0.004994857582656483,EIF2B5,3'UTR
cg22792862,0.008275455558477866,EIF2S1,1stExon
cg18589543,-0.013256973770581765,EIF2S2,Body
cg17038056,-0.010986720531167055,EIF3A,Body
cg05661982,0.009512169788396307,EIF3B,3'UTR
cg14240963,0.00848890631006543,EIF3D,TSS200
cg03025061,-0.00664954189613928,EIF3E,TSS1500
cg05116719,-0.005525610572515462,EIF3F,TSS1500
cg25671374,0.007032841146895058,EIF3G,5'UTR
cg20044923,-0.007302463687719552,EIF3H,Body
cg26073060,-0.006778994315171456,EIF3I,TSS1500
cg20385110,0.007997157379596512,EIF3M,TSS200
cg13749033,-0.008299392814878181,EIF4A1,Body
cg27415969,0.0025983286502510366,EIF4A2,TSS1500
cg09238746,-0.013241183483139529,EIF4A3,TSS200
cg00572742,0.007334402919634004,EIF4B,TSS200
cg12527684,-0.016441374907280107,EIF4E,5'UTR
cg05911928,0.007449786872804895,EIF4E2,TSS200
cg23333146,0.01049970143363989,EIF4E3,3'UTR
cg18350458,0.003883590713418406,EIF4EBP1,TSS200
cg02664664,0.011422756470486078,EIF4EBP2,5'UTR
cg04509882,0.017943533422593312,EIF4G1,Body
cg23948874,0.004733782875588063,EIF4G2,5'UTR
cg02927042,0.007948919431928244,EIF4G3,5'UTR
cg26780321,0.004702820414505287,EIF4H,TSS200
cg15346917,0.00587631681953851,EIF5,TSS200
cg07875825,0.004876517746196384,EIF5A,TSS1500
cg16450309,0.007122244645977672,EIF5A2,TSS1500
cg02308226,-0.00939703331801804,EIF5B,Body
cg19047340,-0.007152217705393696,EIF6,TSS1500
cg22750986,-0.008985894987138431,ELAC2,3'UTR
cg08269974,0.01309232650420456,ELANE,Body
cg19509894,0.006352090948370661,ELAVL1,TSS1500
cg13442960,0.007290155297101387,ELAVL2,5'UTR
cg00112685,-0.00501019046467322,ELAVL3,Body
cg05697849,0.011692544754944717,ELAVL4,1stExon
cg25878131,0.002752154058481575,ELF1,TSS1500
cg07002832,0.006033922014918741,ELF2,Body
