ID,dbeta,UCSC_RefGene_Name,UCSC_RefGene_Group
cg12443195,-0.28241124268528217,DPPA4,TSS1500
cg21266845,0.4543810617438691,DPT,TSS200
cg10215570,-0.5197022926190286,DPY30,TSS1500
cg03142574,-0.5193482241220176,DPYD,1stExon
cg10303487,-0.481955012150085,DPYS,1stExon
cg22544144,-0.515267366710076,DPYSL2,TSS200
cg04245935,-0.5079449364505425,DPYSL3,TSS1500
cg24215070,-0.5163033269666633,DPYSL4,TSS200
cg15624072,-0.5220760288328806,DR1,TSS1500
cg07920739,-0.513806092347682,DRAM1,1stExon
cg08818525,-0.5191186747828196,DRAM2,TSS1500
cg18190187,-0.4961516536067609,DRD1,TSS200
cg19730798,-0.5110877895426525,DRD2,TSS1500
cg00764065,0.4442809722630431,DRD5,1stExon
cg25545182,-0.5197438903110154,DRG1,TSS1500
cg16080759,-0.5131693429075863,DRG2,TSS200
cg27444744,0.4028074767446159,DSC1,Body
cg22017726,-0.49241167495800753,DSC2,Body
cg06263193,-0.5031216588557944,DSC3,TSS200
cg07236445,-0.520522836344664,DSCC1,TSS200
cg06393300,-0.5150002229633888,DSE,TSS200
cg16850192,0.4160028189510017,DSG1,TSS1500
cg19056593,-0.5017697402937223,DSG2,Body
cg08555924,0.4450059206397184,DSG3,TSS1500
ch.20.741059R,-0.5192081207939229,DSN1,Body
cg13469471,-0.509150733524032,DSP,TSS200
cg04503912,0.42888441645364894,DSPP,TSS200
cg03750778,-0.5129284282500218,DST,Body
cg04737319,-0.5178239191173954,DTD1,1stExon
ch.1.4129839F,-0.5036338119322857,DTL,Body
cg23847162,-0.514761812260229,DTNBP1,Body
cg22685245,-0.49874885177835715,DTX1,TSS1500
cg19544031,0.4323600711432233,DTX2,3'UTR
cg02519879,0.3397065646784236,DTX3L,Body
cg12508009,-0.5147582413463835,DTYMK,5'UTR
cg10496082,-0.5034401658312394,DUOX1,TSS200
cg13899314,-0.5038348911138071,DUOX2,TSS200
cg02352687,-0.5254235903264651,DUSP1,TSS1500
cg23173573,-0.514475078919076,DUSP10,TSS1500
cg07068950,-0.5191056860001493,DUSP11,TSS200
cg16221975,-0.4742917034785774,DUSP13,Body
cg21497602,-0.5156103412959637,DUSP16,TSS1500
cg04882937,-0.5173548121582618,DUSP2,1stExon
cg24325581,0.44937435984471646,DUSP22,Body
cg06203471,-0.5082967539739546,DUSP23,5'UTR
cg11545854,-0.5088667920823736,DUSP28,Body
cg02147028,-0.5163038878092294,DUSP3,1stExon
cg00782124,-0.5227182415143072,DUSP4,TSS200
cg14943877,-0.5166064201324128,DUSP5,TSS200
cg17473923,-0.5178041229218138,DUSP6,1stExon
cg12296218,-0.5163648309689444,DUT,5'UTR
cg10164137,-0.5131695979750204,DVL1,TSS1500
cg12692199,-0.517042747791907,DVL2,TSS200
cg14673932,-0.5141969902566682,DVL3,TSS1500
cg07672479,-0.519432900250672,DYNC1H1,1stExon
cg04342762,-0.5064329353382226,DYNC1I1,Body
cg25573740,-0.5187427284065375,DYNLL1,TSS200
cg12314510,-0.5023334387282672,DYNLL2,5'UTR
cg15248353,-0.5168252944421518,DYRK1A,TSS1500
cg17775332,-0.5096396795384289,DYRK1B,TSS200
cg19667304,-0.5107364682517185,DYRK2,Body
cg16575248,-0.5181916726712158,DYRK3,TSS1500
cg17220042,-0.5185585744266669,E2F1,1stExon
cg00231049,-0.5134949445242379,E2F2,Body
cg27250759,-0.5161550604701381,E2F3,TSS1500
cg10089978,-0.5145209972867347,E2F4,TSS200
cg16882924,-0.5067830420733559,E2F5,TSS1500
cg19388373,-0.511950913196756,E2F6,TSS200
cg25628543,-0.5101004634346318,E2F7,TSS1500
cg08918811,-0.5178136989660319,E2F8,1stExon
cg09615982,-0.5174568836593424,E4F1,TSS1500
cg05716504,-0.5157235734518445,EAF1,TSS1500
cg23232188,0.128011425069385,EAF2,Body
cg25824226,-0.517249790644083,EBAG9,TSS1500
cg16317459,-0.5099895992381642,EBF1,TSS1500
cg00652657,-0.5071896583608464,EBF3,Body
cg19529363,-0.5000849367996555,EBI3,TSS200
cg17038397,-0.5138505832909244,EBNA1BP2,Body
cg16124546,-0.513633218146734,ECD,TSS200
cg17216478,-0.5115771903419896,ECE1,1stExon
cg01869243,-0.505470706996556,ECEL1,Body
cg23446375,-0.5184747315410254,ECH1,TSS200
cg03366896,-0.5124246471663447,ECHS1,1stExon
cg11512771,0.45342784764488764,ECM1,TSS1500
cg24142713,0.4424583574779178,ECSCR,TSS1500
cg08651281,0.4259351870119133,ECT2,TSS1500
cg02565132,0.4429455074870202,EDAR,5'UTR
cg15716405,-0.5099396999981608,EDIL3,TSS200
cg08751499,-0.5127373985460736,EDN1,1stExon
cg14978637,0.38363520674074253,EDN2,TSS1500
cg17146570,-0.4723179168755518,EDN3,TSS200
cg24789447,-0.4965019726882589,EDNRA,Body
cg09152886,-0.5093057511571782,EDNRB,TSS1500
cg18574463,-0.520939091669714,EED,TSS200
cg07402724,-0.5178116801882392,EEF1A1,TSS200
cg14610853,-0.5088766682544135,EEF1A2,TSS200
cg12907060,-0.515382414751291,EEF1B2,TSS1500
cg23309257,-0.5162733544113357,EEF1D,5'UTR
cg02385809,-0.5206867421274238,EEF1E1,5'UTR
cg17902989,-0.5175895521605589,EEF2,TSS200
cg03641105,-0.515055390009471,EEF2K,TSS200
cg03817671,-0.5079372429583469,EFEMP1,TSS1500
cg26695010,-0.5170576448821934,EFEMP2,TSS1500
cg26335527,-0.5121180456335788,EFNA1,TSS200
cg13655893,-0.49943497115286817,EFNA2,TSS1500
cg03939820,-0.5120817318921331,EFNA3,Body
cg15843385,-0.5182927729214633,EFNA4,TSS200
cg15160843,-0.5175818219916906,EFNA5,TSS1500
cg04321866,-0.5061385538696104,EFNB2,TSS1500
cg13258039,-0.5131262379745005,EFNB3,5'UTR
cg19736128,-0.4938838079841701,EFS,1stExon
cg27227909,0.4467619739182588,EGF,3'UTR
cg05936059,-0.49004394966847725,EGFL7,5'UTR
ch.7.1264585R,-0.4889149248401588,EGFR,Body
cg21365899,-0.5104795911628538,EGLN1,1stExon
cg26338873,-0.5162808209666528,EGLN2,TSS200
cg04118888,-0.5083259177372953,EGLN3,TSS200
cg04616401,-0.51585931052188,EGR1,TSS200
cg21264207,-0.5158495057184292,EGR2,TSS200
cg23513784,-0.5188622520837977,EGR3,1stExon
cg22587602,-0.5131161349180837,EGR4,5'UTR
cg07279085,-0.517277711189188,EHD1,TSS1500
cg21881796,-0.5096041555067164,EHD2,1stExon
cg00981472,-0.51634056187026,EHD3,TSS200
cg11715147,0.4535283540368757,EHF,Body
cg02738081,-0.5087815363243111,EHHADH,5'UTR
cg21251197,-0.5187588246747031,EHMT1,Body
cg00098063,-0.5158035618482972,EHMT2,TSS1500
cg25456515,-0.5120923642569845,EI24,TSS200
cg05057777,-0.39850702326858306,EID3,1stExon
cg20098514,-0.5153466698707654,EIF1,TSS200
cg24776411,-0.5174338386251552,EIF2AK1,Body
cg03961676,-0.5144000264711686,EIF2AK2,TSS200
cg19219560,-0.5168508804310363,EIF2AK3,5'UTR
cg04467278,-0.5183539785726459,EIF2AK4,TSS200
cg00887700,-0.5179107975114116,EIF2B1,TSS200
cg06726056,-0.5169022650856618,EIF2B2,TSS1500
cg04909508,-0.5171248676580301,EIF2B4,Body
cg16972079,-0.5194264489105767,EIF2B5,1stExon
cg22868346,-0.5139658904413453,EIF2S1,TSS200
cg22122291,-0.5176254583484776,EIF2S2,TSS200
cg19210816,-0.5201606828213492,EIF3A,Body
cg23289794,-0.520692587215554,EIF3B,TSS200
cg15768968,-0.5202779853349871,EIF3D,TSS200
cg07168148,-0.5175245498263009,EIF3E,TSS200
cg15129777,-0.517849453137933,EIF3F,TSS200
cg14952889,-0.5144440457895262,EIF3G,TSS200
cg24940880,-0.5171116475119228,EIF3H,TSS200
cg05350266,-0.5169183045210097,EIF3I,TSS200
cg14631703,-0.511750652108622,EIF3K,Body
cg07179693,-0.5142285659584123,EIF3M,TSS200
cg05038977,-0.5141032280126866,EIF4A1,1stExon
cg02200132,-0.5211243245199253,EIF4A2,TSS200
cg02783970,-0.5196681074136965,EIF4A3,TSS200
cg22812972,-0.5203586804482531,EIF4B,5'UTR
cg08118646,-0.5124512722521258,EIF4E,1stExon
cg08399929,-0.5084611870344157,EIF4E2,1stExon
cg03392679,-0.5074588547127827,EIF4E3,Body
cg09188300,-0.5101253778215089,EIF4EBP1,TSS200
cg25744214,-0.5180398695527034,EIF4EBP2,5'UTR
cg04531710,-0.515320210846746,EIF4G1,1stExon
cg17041152,-0.512791877050996,EIF4G2,TSS200
cg10693773,-0.514396617006348,EIF4G3,TSS1500
cg12241125,-0.5206205089517297,EIF4H,Body
cg01994542,-0.5162304076365991,EIF5,TSS1500
cg00210144,-0.5126481937355998,EIF5A,TSS1500
cg05460130,-0.5109297692453563,EIF5A2,TSS200
cg16799961,-0.5156008728074418,EIF5B,TSS1500
cg27484876,-0.5163951017338642,EIF6,Body
cg24014462,-0.5196409915451576,ELAC2,TSS200
cg14052235,-0.416942756875455,ELANE,Body
cg19509894,-0.5098487960733549,ELAVL1,TSS1500
cg11246071,-0.4962011451374776,ELAVL2,TSS200
cg00466364,-0.5061357734133117,ELAVL3,TSS1500
cg00963169,-0.47309306397794315,ELAVL4,Body
cg21067652,-0.4963430871355828,ELF1,Body
cg20342374,-0.5154790197138925,ELF2,Body
ch.1.3903344F,-0.5025033070607509,ELF3,Body
cg11343506,0.45332161687418077,ELF5,TSS1500
cg26194015,-0.5048337851506972,ELK3,TSS200
cg21478222,-0.5184792077480651,ELK4,1stExon
cg26545983,-0.5172195868528023,ELL,1stExon
cg04452110,-0.5188744148471087,ELL2,TSS200
cg19118812,-0.5092894190958287,ELMO1,5'UTR
cg03200734,0.4380770378066035,ELMO3,Body
cg03897712,-0.4793720946608669,ELN,TSS200
cg08680689,-0.515075738718532,ELOF1,TSS200
cg25385412,-0.5167798621872934,ELOVL1,5'UTR
cg13297865,-0.49444825224743133,ELOVL4,TSS200
cg14378848,-0.5184352748079544,ELOVL5,5'UTR
cg06100991,-0.5171116499296019,ELOVL6,1stExon
cg13581847,-0.50985639008122,ELOVL7,5'UTR
cg05621091,-0.5180022841397907,ELP3,Body
cg09928274,0.4243076297887621,ELSPBP1,5'UTR
cg14497673,-0.5117890492356555,EMB,TSS200
cg24225051,0.43851586146606086,EMCN,3'UTR
cg11513943,-0.5176742916771332,EME1,5'UTR
cg18066338,0.44520245408444975,EMG1,Body
cg15170715,-0.49551686299004555,EMILIN1,Body
cg07256029,-0.5120249747938209,EMILIN2,Body
cg23226129,-0.5087743529025623,EMILIN3,TSS200
cg07003632,-0.510649475397349,EML1,TSS1500
cg09559882,-0.49651407313326007,EML2,Body
cg15827554,-0.5159783224241546,EML4,TSS200
cg16082166,-0.5082159126215773,EML5,5'UTR
cg23473081,-0.5078312286149829,EMP1,TSS200
cg18539745,-0.510451772868805,EMP2,5'UTR
cg01795122,-0.5169748597930262,EMP3,1stExon
cg06498720,-0.5132369559199007,EMX1,Body
cg10846980,-0.5081667408466326,EMX2,Body
cg09176256,-0.5038926433262381,EMX2OS,Body
cg21463349,-0.5025870031889746,EN1,Body
cg11648289,-0.49305829581730626,EN2,TSS1500
cg26275371,-0.512520319721706,ENAH,Body
cg25369980,-0.5178791191099671,ENC1,TSS200
cg07343527,-0.5189188099785114,ENDOD1,TSS200
cg04621255,-0.5126031029827851,ENDOG,1stExon
cg24910675,-0.46398724513873013,ENG,5'UTR
cg07834476,-0.5202120772448565,ENKUR,TSS1500
cg01803717,-0.5168616282335655,ENO1,TSS1500
cg22977254,-0.5190514130026372,ENO2,TSS200
cg15158376,-0.5079157931950739,ENOSF1,TSS200
cg15712076,-0.469329555314173,ENPEP,Body
cg05417985,-0.515949339519784,ENPP1,TSS1500
cg06998282,-0.512439647913759,ENPP2,TSS1500
cg20988616,0.4556611978953499,ENPP3,TSS1500
cg09605861,-0.4976429634032738,ENPP7,3'UTR
cg00792172,-0.52150492045504,ENSA,TSS1500
cg10145545,0.4487553438484809,ENTPD1,TSS1500
cg13247581,-0.5204555360594375,ENTPD2,TSS200
cg00656387,-0.5065376918717628,ENTPD3,TSS200
cg03465782,-0.5206835255685951,ENTPD5,5'UTR
cg06084735,-0.5220393914225947,ENY2,1stExon
cg02797548,-0.5148880924338481,EOMES,1stExon
cg03656483,-0.5136297924749332,EP300,Body
ch.12.2884988R,-0.5195683700497736,EP400,Body
cg12784625,-0.5140333818577772,EPAS1,5'UTR
cg11567310,-0.5149626000076475,EPB41,1stExon
cg16622495,-0.5086616748910413,EPB41L3,TSS200
cg18505213,-0.5116774893673307,EPB41L4B,TSS200
cg01819863,-0.5143612974033245,EPC1,1stExon
cg06233293,-0.504612819719086,EPCAM,TSS200
cg03150622,-0.5076384739687041,EPHA1,1stExon
cg21305452,-0.5023163549412155,EPHA2,Body
cg03321003,-0.4954309829898843,EPHA3,Body
cg08728892,-0.5121212323874061,EPHA4,TSS200
cg13796804,-0.49313567237720873,EPHA5,TSS1500
cg21388527,-0.49432250440016706,EPHA6,TSS1500
cg11569979,-0.5073497334745241,EPHA7,Body
cg01628425,-0.4876849205684697,EPHA8,Body
cg18150721,-0.508026571583882,EPHB1,Body
cg14271400,-0.514233360022306,EPHB2,TSS1500
cg09938768,-0.5114930167513652,EPHB3,TSS1500
cg19350682,-0.5102582727920731,EPHB4,TSS200
cg27628312,-0.5144071852488478,EPHB6,TSS1500
cg19960806,-0.5117428764201076,EPHX1,TSS200
cg14717796,-0.5038389641065,EPHX2,5'UTR
cg04459013,-0.5182036771751557,EPM2A,5'UTR
cg10802291,-0.516105317349396,EPN1,TSS200
cg12791192,-0.5202226760306935,EPN3,3'UTR
cg10864074,-0.5068631046717791,EPO,TSS1500
cg15082802,-0.49763019844817813,EPOR,Body
cg02069519,-0.5122611618880338,EPS15,TSS200
cg05214546,-0.5098603321325408,EPS8,5'UTR
cg08105265,0.4156383356088302,EPX,Body
cg05466640,-0.5092368801128937,ERAP1,5'UTR
cg09750775,-0.5093267610379679,ERAP2,5'UTR
cg12222323,-0.5206941834744342,ERBB2,5'UTR
ch.12.1171804F,-0.5135753363032142,ERBB3,Body
cg00639289,-0.5068586973762215,ERBB4,TSS1500
cg05957285,-0.512226069335612,ERC1,TSS1500
cg23210148,-0.5187692547485687,ERCC1,TSS200
cg01550963,-0.5209771433424777,ERCC2,TSS200
cg08491733,-0.5054325200079262,ERCC3,Body
cg24091698,-0.511487516685047,ERCC4,TSS1500
cg13057891,-0.5194778346921539,ERCC5,1stExon
cg07001545,-0.5249352569464363,ERCC6,TSS200
cg04941721,-0.5053578990447771,EREG,1stExon
cg12219828,-0.51203958690355,ERF,Body
cg04207218,-0.5100175869521635,ERG,Body
cg26310456,-0.5110890121373083,ERGIC3,TSS200
cg15843009,-0.5114668879655284,ERH,Body
cg00063567,-0.5070830000085078,ERLEC1,1stExon
cg14036776,-0.5187320380887838,ERLIN2,5'UTR
cg07111501,-0.5168145482352299,ERN1,TSS200
cg16364709,-0.46963023495201717,ERN2,1stExon
cg03915846,-0.5154376420743297,ERP29,TSS200
cg08532870,-0.5078640759770303,ERRFI1,1stExon
cg21972318,-0.5133390519223672,ESAM,TSS200
cg11772151,-0.5174710610776663,ESCO1,TSS200
cg22414352,-0.5122620898924491,ESCO2,TSS200
cg19196918,-0.5119557416636138,ESD,1stExon
cg10631947,0.30287829124166094,ESM1,TSS1500
cg13445358,-0.5148426202969324,ESPL1,TSS1500
cg21614759,-0.5033481194703274,ESR1,TSS1500
cg11070000,-0.51716808746301,ESR2,5'UTR
cg14154651,-0.5014371763481946,ESRP1,TSS1500
cg21954346,-0.5024602080133904,ESRP2,TSS1500
cg25792419,-0.515979387684635,ESRRA,5'UTR
cg10420942,-0.5014979316341558,ESRRB,5'UTR
cg01958550,-0.49201963114724556,ESRRG,5'UTR
cg11758943,-0.5169741169372849,ESYT1,TSS1500
cg23029100,-0.510964783729345,ETFA,5'UTR
cg04322978,-0.5213349735296258,ETFB,Body
cg18166347,-0.5166725546687166,ETNK1,TSS200
ch.11.2683828R,-0.5123918733609093,ETS1,Body
cg04486568,-0.5190622716044355,ETS2,5'UTR
cg05918135,-0.5113562160914683,ETV1,5'UTR
cg03191830,-0.5104901166153405,ETV2,Body
ch.17.1132965F,-0.5115005320616239,ETV4,Body
cg02401761,-0.5162665909620674,ETV5,5'UTR
cg15062795,-0.5224386320951204,ETV6,TSS1500
cg05298677,-0.5122723965623931,ETV7,TSS200
cg22473770,-0.4431513236407949,EVI2A,5'UTR
cg00520096,-0.5083695627467449,EVI5,Body
cg09662916,0.4365070931151779,EVPL,Body
cg22964918,-0.5050194126393093,EVX1,3'UTR
cg04856952,-0.5176667439749931,EWSR1,Body
cg07639959,-0.5116676366047709,EXO1,TSS1500
ch.7.2773799F,-0.5166566519143168,EXOC4,Body
cg19578297,-0.5125908692860345,EXOC7,TSS1500
cg13441683,-0.5138860606902131,EXOSC3,1stExon
cg08300443,-0.5137063612144199,EXOSC5,1stExon
cg09594067,-0.5138363870630986,EXOSC6,5'UTR
cg22024281,-0.5208959449233891,EXT1,TSS200
cg02620470,-0.5162496063175428,EXT2,1stExon
cg05156800,-0.5149409520609908,EXTL1,3'UTR
cg04098985,0.44723744799962634,EXTL2,5'UTR
cg07328417,-0.5152747128588874,EXTL3,TSS1500
cg24577279,-0.48817354982667166,EYA1,5'UTR
cg16998537,-0.474719167974441,EYA2,TSS200
ch.1.933676F,-0.5149067395919166,EYA3,Body
cg20330472,-0.5059015920647326,EYA4,TSS1500
cg00728999,-0.5133384960813835,EZH1,TSS200
cg01893439,-0.5124613337041211,EZH2,5'UTR
cg04185037,-0.5154591848075127,EZR,1stExon
cg26489080,0.4564256768075852,F10,Body
cg18928866,0.44342580236479634,F11,TSS1500
cg19284575,-0.5163117084992621,F11R,TSS200
cg06105778,-0.5171393411774649,F12,Body
cg14047667,-0.5117498636268795,F13A1,1stExon
cg26453360,0.4500288168840948,F2,Body
cg14773260,-0.5109051263414331,F2R,TSS1500
cg19108289,-0.5099247056664641,F2RL1,TSS200
cg02529909,0.4010373994021822,F2RL2,TSS1500
cg08066035,-0.5083931972796412,F2RL3,TSS1500
cg23281215,-0.5147652853827233,F3,TSS200
cg15672437,-0.45652659765677467,F7,Body
cg00105606,-0.5152596867733346,FA2H,TSS200
cg01412524,-0.4793987970627705,FAAH,Body
cg05301852,0.41501602203294813,FABP1,TSS1500
cg03484533,-0.4904985552006635,FABP3,TSS1500
cg14152613,0.44416427746452236,FABP4,3'UTR
cg07961887,-0.5158555544999899,FABP5,TSS200
cg17923945,-0.4990977412515909,FABP6,Body
cg18555555,0.44028325370281435,FABP7,TSS1500
cg07790826,-0.5110206880391075,FADD,1stExon
cg25401284,-0.5157595535820904,FADS1,Body
cg23760165,-0.512969291838574,FADS2,TSS1500
cg16119852,-0.5186671717427744,FAF1,TSS200
cg07699440,-0.5150274027524223,FAH,1stExon
cg18486102,-0.5094702467536846,FAIM2,TSS200
cg24659328,0.43715773647890943,FAM107A,TSS200
cg00444019,-0.5051216287451263,FAM107B,Body
cg02505871,-0.5088649226050186,FAM110B,TSS200
cg11139304,-0.5015673933756526,FAM111B,TSS200
cg12187657,-0.5013886201438618,FAM131B,TSS200
cg26585560,-0.4606711586304087,FAM135B,TSS1500
cg03814610,-0.5035939670393592,FAM13A,TSS1500
cg24805875,-0.4962656092145102,FAM162B,TSS200
cg11730719,-0.5134179613559013,FAM163A,3'UTR
cg23361084,-0.5189476583626026,FAM168A,TSS200
cg20427059,-0.5139155632172904,FAM168B,TSS1500
cg04451988,-0.5078008158070346,FAM171A1,Body
cg17398066,-0.5151718600338319,FAM172A,Body
cg13459205,-0.519057142756317,FAM189B,Body
cg07615067,-0.5103559257025071,FAM20C,1stExon
cg11288641,-0.5081931973277135,FAM3B,TSS200
cg20977111,-0.5043708857574261,FAM3C,TSS200
cg15202627,-0.4924295200325373,FAM53A,5'UTR
cg19219920,-0.523825476430743,FAM53B,TSS1500
cg07784526,-0.46439620941844195,FAM72B,TSS1500
cg04685813,0.4497867164639052,FAM83A,3'UTR
cg20497803,-0.4899699054359284,FAM83B,5'UTR
cg20241801,-0.512829001586413,FAM83D,1stExon
cg14290616,-0.5044741662783967,FAM83F,Body
cg05425877,-0.5176180224279276,FAM83H,TSS1500
cg06489241,-0.5215831876324742,FAM98A,1stExon
cg07648498,-0.5131129680490524,FANCA,TSS200
ch.9.1395144F,-0.51178001396744,FANCC,Body
cg24104099,-0.5197329312999609,FANCD2,5'UTR
cg05576539,-0.5019603729192895,FANCG,TSS200
cg05335832,-0.5152605747368422,FANCM,1stExon
cg09131511,0.45283992838259385,FAP,Body
cg06395280,-0.5085016566205302,FARP2,TSS200
cg13632959,-0.5139812962366589,FAS,Body
cg01880648,0.428124607732785,FASLG,TSS1500
cg18009376,-0.5132679991383851,FASN,TSS1500
cg24996433,-0.5067002678200023,FASTK,1stExon
cg04011435,-0.5143853727583263,FASTKD2,1stExon
ch.4.3470285F,-0.5091191674032115,FAT1,Body
cg02018180,0.44897635290826543,FAT2,Body
ch.11.91906385F,-0.5052517193122015,FAT3,Body
cg04459504,-0.5066453023092908,FAT4,TSS1500
cg11419863,-0.5197690421989883,FAU,TSS1500
cg10436041,-0.5147249450083343,FBL,Body
cg14531560,-0.5016698557225066,FBLIM1,5'UTR
cg16818414,-0.49532618780381876,FBLN1,Body
cg12700904,-0.4900055984934836,FBLN2,5'UTR
cg10941822,-0.5097706041969325,FBLN5,TSS200
cg04125371,-0.5188673615323365,FBN1,5'UTR
cg06993118,-0.49083453030059415,FBN2,TSS1500
cg10757188,-0.5004010194320656,FBN3,TSS1500
cg17814481,-0.5119867369130509,FBP1,5'UTR
cg14350544,0.4200566496771921,FBP2,Body
cg15342631,0.45397837348474385,FBRS,TSS200
cg02249648,-0.516421320078666,FBXL14,1stExon
cg02699167,-0.5011381385478851,FBXL2,Body
cg09291628,-0.5181009370714996,FBXL3,1stExon
cg02570004,-0.5074798815865627,FBXO11,TSS1500
cg10197546,-0.5105506026589303,FBXO16,TSS200
cg03650429,-0.4822847730438603,FBXO17,Body
cg12664207,-0.5207127616703296,FBXO22,TSS200
cg17960703,-0.519496862303735,FBXO25,TSS200
cg17063018,-0.5109443548900318,FBXO28,1stExon
cg19711075,-0.5158056037593086,FBXO3,Body
cg09041207,-0.5209474666508342,FBXO31,TSS1500
cg15307908,-0.5142525363262825,FBXO32,TSS200
cg05176146,-0.5141813111028185,FBXO38,TSS200
cg23729107,-0.4502269023679942,FBXO39,TSS1500
cg14458328,-0.5166479437399287,FBXO4,TSS200
cg20107840,0.45629374085894175,FBXO45,3'UTR
cg05540569,0.41902261302964044,FBXO47,3'UTR
cg13193548,-0.5122137767605006,FBXO6,5'UTR
cg03310003,-0.5178645752793023,FBXO8,1stExon
cg16662451,0.4525581236716783,FBXW10,5'UTR
cg09281601,-0.5188948831368968,FBXW11,TSS200
cg03112869,0.44476072359660773,FBXW12,1stExon
cg07663984,-0.5197962607604044,FBXW2,TSS200
cg11409572,-0.5018910614773319,FBXW4,Body
cg13550263,0.4319457883495653,FBXW5,Body
cg10236503,-0.5027066040201039,FBXW7,5'UTR
cg07964833,-0.4566536260544487,FCAR,Body
cg13228041,0.4423091947272218,FCER1G,3'UTR
cg26015040,-0.4265975513979289,FCER2,Body
cg27470554,-0.43406656919865794,FCGR2A,5'UTR
cg22942846,0.43814406618572893,FCGR2B,Body
cg02832305,0.41895525377143966,FCGR2C,Body
cg07111566,0.43040274453607713,FCGR3A,Body
cg00974864,-0.1439539271655222,FCGR3B,5'UTR
cg18655657,-0.51548163856694,FCGRT,Body
cg14099812,0.44044906335066103,FCN1,Body
cg26164184,0.39180551194814084,FCN2,TSS1500
cg00394221,0.44287841322594784,FCRL1,Body
cg11150520,0.44739425107010117,FCRL3,Body
cg17281600,0.4232895055593706,FCRL4,TSS1500
cg07719786,0.43989858590995146,FCRL6,3'UTR
cg24664855,0.4448441052628515,FCRLA,TSS1500
ch.8.314562F,-0.5205031248391749,FDFT1,Body
cg21787190,-0.5200671574349659,FDPS,TSS1500
cg13258606,-0.5103547010456879,FDX1,1stExon
cg11769049,-0.5157743330265611,FDXR,1stExon
cg07916377,-0.5167309040400563,FECH,TSS200
cg11730100,-0.5142964109486488,FEN1,5'UTR
cg15223781,-0.5174255182295111,FER,5'UTR
cg13544006,-0.5064563349011433,FER1L4,Body
cg04242132,-0.5047492887105465,FERMT1,Body
cg02955219,-0.511680553127632,FERMT2,TSS1500
cg07682037,-0.5167092792275937,FERMT3,1stExon
cg13947995,-0.4525073067332775,FES,5'UTR
cg03352332,0.4210689396719561,FETUB,Body
cg09035284,-0.5066873647861059,FEV,1stExon
cg21127268,-0.5093010816213547,FEZ1,TSS200
cg07798380,-0.4963175211974195,FEZF1,TSS1500
cg11374425,-0.49511140037276097,FEZF2,TSS1500
cg18410168,0.44373172595307037,FFAR1,1stExon
cg15479752,0.42113495059157025,FFAR2,1stExon
cg09829888,0.4393670793809724,FGD4,Body
cg16373643,0.4516923394921365,FGD5,Body
cg25349370,-0.48338686728119185,FGF1,5'UTR
cg00167491,-0.5010952431184543,FGF10,TSS200
cg04293888,-0.5009329406370464,FGF11,Body
cg14015453,-0.5079333682854574,FGF12,Body
cg26069514,-0.46932277468375877,FGF17,TSS200
cg16654732,-0.5132209579420748,FGF18,TSS200
cg09574088,-0.5013907549394263,FGF19,1stExon
cg18375441,-0.5012857708076384,FGF2,Body
cg21591807,0.4228830361290632,FGF21,TSS1500
cg00336669,0.44447454738259395,FGF23,Body
cg17038667,-0.5074581013623237,FGF3,Body
cg24199112,-0.5070409388996243,FGF4,TSS200
cg10218799,-0.5018810414031437,FGF5,TSS1500
cg24965248,0.44695067540837025,FGF6,TSS200
cg21541477,0.4481747586464457,FGF7,Body
cg16584573,-0.48539552401501185,FGF8,1stExon
cg04677470,-0.5161240771924436,FGF9,Body
cg13929970,0.43017190049418397,FGFBP1,5'UTR
cg14489594,-0.5008293142696497,FGFR1,5'UTR
cg02907176,-0.5132024972754415,FGFR1OP,TSS1500
cg17794169,-0.507929739912296,FGFR2,TSS200
cg06883949,-0.5126500601712639,FGFR3,5'UTR
cg23197992,-0.5092483550313652,FGFR4,1stExon
cg25906220,-0.5169829846351465,FGFRL1,5'UTR
cg20000937,-0.4699811901794701,FGL1,Body
cg14752838,-0.4907558521274184,FGL2,1stExon
