ID,dbeta,UCSC_RefGene_Name
cg00083652,0.4496016915694461,GBP5
cg15765724,-0.4906776021365356,GBX2
cg09816180,0.42267214812433473,GC
cg03549127,-0.5159152385124934,GCA
cg20361475,-0.48723646451016894,GCG
cg22790934,-0.5069659760245971,GCH1
cg23424268,-0.515456039314051,GCHFR
cg13476133,-0.47737893423954164,GCK
cg24906519,-0.5108970281259624,GCLC
cg19354851,-0.518120434322749,GCLM
cg20967220,0.44806799494598415,GCM1
cg20229534,-0.4919381610363646,GCM2
cg12199321,0.4449948456729831,GCNT2
cg06817269,0.44064680561052916,GCNT3
cg00729475,-0.5212570456465928,GDE1
cg24482234,-0.4546961521842162,GDF1
cg02974931,-0.4978405449724242,GDF10
cg15466281,-0.5114468220745588,GDF11
cg23307203,-0.5124035999267154,GDF15
cg16850623,0.4573194898113395,GDF2
cg10314572,-0.4727678308519672,GDF5
cg05690644,-0.510505310508007,GDF6
cg27099455,-0.46490616789647315,GDF9
cg08827391,-0.5208681780769061,GDI2
cg05730365,-0.5055633244678596,GDNF
cg04833731,0.4564737004308908,GDPD3
cg10905310,-0.5092194992548476,GDPD5
cg25096847,-0.5037599094756096,GEM
cg01803856,0.4367280586679914,GEMIN4
cg18358754,-0.5151155988238101,GEMIN5
cg03580351,-0.5205081130308955,GEN1
cg20668546,0.44555076710870994,GFAP
cg22208361,-0.5170877935871142,GFER
cg16372625,-0.5231661268674955,GFI1
cg20592884,-0.5117850511025303,GFM1
cg07690783,-0.5149331457983778,GFPT1
cg23898073,-0.499780705607314,GFRA1
cg03453638,-0.5093410396085382,GFRA2
cg23511432,-0.50922833676589,GFRA3
cg04174125,-0.5104230296652206,GGA2
cg14427694,-0.5193095010986644,GGCT
cg11544285,-0.5142101122458254,GGCX
cg23687960,-0.5151735418182638,GGH
cg06726747,-0.5133920232033465,GGNBP2
cg24402323,-0.5162014651723004,GGPS1
cg02267795,-0.509777498858532,GGT1
cg07957953,-0.513530499822507,GGT7
cg10822421,0.299571954409909,GGTLC1
cg13204181,0.42539794050946594,GH1
cg22946556,0.43029544481313126,GH2
cg07237214,-0.5010327394904656,GHR
cg17049328,0.4442185136731349,GHRH
cg00837832,0.45057517304427663,GHRHR
cg18875012,-0.49564836397956175,GHSR
cg13043509,-0.5170025137867664,GIMAP5
cg03490881,-0.5027906759551068,GIMAP6
cg19050266,-0.5141530299037562,GIMAP8
cg00994924,-0.5243855303308602,GINS1
cg02157667,-0.5139046207229238,GINS2
cg04246829,-0.5064230673419349,GINS3
cg21517147,-0.5083193943947804,GINS4
cg20551517,0.43177935600311307,GIP
cg14116764,-0.5162062215632273,GIPC1
cg24719487,-0.4957055347140547,GIPC2
cg18642271,-0.5107102689786918,GIPR
cg02959429,-0.5086447714231916,GIT1
cg06139281,-0.5149230612648106,GIT2
cg03181829,-0.4785551824535735,GJA1
cg13530621,-0.5136699015898994,GJA3
cg07070934,-0.5081752874223365,GJA4
cg08307963,-0.4814019994694666,GJA5
cg05777400,0.45378888689218694,GJA8
cg09195389,-0.5132698588139626,GJB2
cg15750705,0.4334468550577811,GJB4
cg01603395,0.43668130114610526,GJB5
cg11675178,-0.5073010910708403,GJB6
cg17203313,-0.5064686394371264,GJC1
cg03650119,0.45503756754467756,GJC2
cg13877895,0.4400931840653389,GKN1
cg24550525,0.4082130117977762,GKN2
cg27203090,-0.5064301230542486,GLB1
cg17977556,0.4496250762545202,GLCE
cg17009433,-0.48763561464738603,GLDC
cg25905881,-0.4669796781279847,GLDN
cg04459481,-0.5162417714607342,GLG1
cg08222800,-0.513870274982038,GLI1
ch.2.121392984R,-0.5113726558812179,GLI2
cg04682916,-0.5188184647034604,GLI3
cg09171882,-0.5086185267487392,GLIPR1
cg13168314,-0.5148730955921551,GLIS1
cg01934797,0.45221274684155516,GLIS2
cg16009289,-0.501659574056928,GLO1
cg09867835,-0.5080938926510092,GLP1R
cg04289585,0.4497946662042123,GLP2R
cg22689909,-0.5146581170442662,GLRX
cg00618542,-0.5108560860841376,GLRX3
cg15522719,-0.5219305519408115,GLS
cg20877313,-0.5148666244907124,GLS2
cg01433114,-0.5157354758588595,GLUD1
cg13086581,-0.5195160838319881,GLUL
cg18804199,0.4392948304202768,GLYAT
cg10434653,-0.515781576991226,GLYR1
cg16550324,-0.5152111511137987,GMDS
cg13863668,-0.5144794932850411,GMEB1
cg13583309,-0.5151796195405729,GMFB
cg06281719,-0.5151598565783465,GMNN
cg09372778,-0.51633026045567,GMPR2
cg07870252,-0.5133881674591991,GNA11
cg15302705,-0.5152022119364285,GNA12
cg23423852,-0.5112179069865235,GNA13
cg14389939,-0.4988986167294792,GNA14
cg26924967,-0.4698966707994759,GNA15
cg07309764,-0.4985290855454156,GNAI1
cg20918957,-0.5114526354046732,GNAI2
cg07024458,-0.5061802056478388,GNAO1
cg14106719,-0.5173673084211189,GNAQ
cg06044900,-0.5181186334430847,GNAS
cg06803253,0.42666610496071694,GNAT1
cg09221739,0.4503604641062314,GNAT3
cg04266169,-0.511002731866264,GNB1
cg08310216,-0.5160913005612859,GNB2
cg23494413,0.442163630249744,GNB3
cg22101703,-0.5100720014757529,GNE
cg11696475,-0.5084090925359086,GNG4
cg09575871,-0.5154094450880646,GNG7
cg12365107,-0.521632437792203,GNL3
cg13603214,0.4249398751801557,GNLY
cg07941301,-0.49016702461887146,GNMT
cg00136105,-0.5158764838965696,GNPTAB
cg26996885,0.45249108870912735,GNRH1
cg23848712,0.45242108218285876,GNRH2
cg18003698,0.4264809872868058,GNRHR
cg07951810,-0.5136474662450463,GNS
cg03544426,-0.5155149440409742,GOLGA2
cg07590912,-0.5179238583256459,GOLGA4
cg24151229,-0.5142821121651995,GOLGA5
cg22182110,-0.515467080488647,GOLGB1
ch.3.3261545R,-0.5196188133992612,GOLIM4
cg20263942,-0.5006510536619496,GOLM1
cg14878357,-0.5165605541684734,GOLPH3
cg27329298,-0.5166648105326531,GOPC
cg22068764,-0.5217968112767363,GORAB
cg26331595,-0.5199744108570475,GORASP1
cg08664652,-0.5091810416034521,GOSR1
cg20539690,-0.5095833735301435,GOT1
cg09082840,-0.5026540117235619,GOT2
cg22217463,0.44776119422920824,GP1BA
cg09287420,0.4352016372188326,GP6
cg12063241,-0.5167282071896461,GPA33
cg23339899,-0.509058794698807,GPAA1
cg20495179,0.4258726481847184,GPAT2
cg18581950,0.4442854676686022,GPBAR1
cg16235062,-0.5175221836766971,GPC1
cg09865339,-0.5064415729905781,GPC2
cg13744663,-0.5104546984449975,GPC5
cg14778311,-0.510412128434944,GPC6
cg17640620,0.4544161825341169,GPD1
cg01241758,-0.5174728542034027,GPD2
cg20585500,0.45219828607062124,GPHA2
cg26615712,-0.5109425391348951,GPI
cg25251442,0.45920628833926913,GPLD1
cg11700356,-0.5039738541278557,GPNMB
cg10362527,0.44998466529384357,GPR1
cg00922378,-0.5122083436964896,GPR132
cg23397278,-0.46489347712385937,GPR137
cg19700872,-0.2531546561911496,GPR151
cg03650342,-0.4977492146321307,GPR158
cg01159288,-0.5179981917947448,GPR161
cg17805404,-0.5021082686401782,GPR162
cg25740301,0.4357718914875956,GPR17
cg00201257,0.43800301317240276,GPR182
cg14373760,0.43607980986622946,GPR183
cg02848961,0.4461347524836798,GPR37L1
ch.2.2787684R,-0.4950841161213513,GPR39
cg11923617,-0.5062417879508084,GPR4
cg23393356,0.43025981366291355,GPR55
cg13810673,-0.4285946530755691,GPR65
cg12815987,-0.5051686911033997,GPR68
cg00933224,0.43295704650033345,GPR75
cg22843488,0.44635061865324416,GPR87
cg08849126,-0.5113905075224305,GPRC5A
cg19213955,-0.5119628461031277,GPRC5C
cg26860507,0.4560696187806327,GPRC5D
cg13016975,0.43974116508685984,GPRC6A
cg07802900,-0.5114660560507546,GPS1
cg10905613,-0.5106251803078057,GPS2
cg13731504,-0.5102008730571627,GPSM1
cg14019947,-0.5141593066336698,GPSM2
cg09514524,0.45960972189656735,GPT
cg00597366,-0.5184814180187814,GPT2
cg11597332,-0.5064246248154197,GPX1
cg10880599,0.43799115066974165,GPX2
cg10802379,-0.4774218711682227,GPX3
cg14682345,-0.5152997253954245,GPX4
cg03110633,-0.5130454537918684,GRAMD1A
cg11805450,-0.5052564290732017,GRAMD1B
cg26203383,-0.4995258090056988,GRAP2
cg22196952,-0.5116566154847757,GRASP
ch.7.1172609R,-0.5204728097617861,GRB10
cg24771570,-0.5170610195465513,GRB2
cg13911393,-0.46940992514377483,GRB7
cg03520448,0.45439137407665614,GREB1
cg06540146,-0.5078573613326731,GREM1
cg04539573,-0.5084658067408178,GREM2
cg16227131,-0.5119903957542004,GRHL1
cg08988797,-0.4656158336717065,GRHL2
cg21273275,-0.5111197327969268,GRHL3
cg17020834,-0.48278380474043986,GRIA1
cg01041222,-0.44961202165010267,GRIA2
cg20306837,-0.5048899627712714,GRIA4
cg02837591,-0.4927776361821906,GRIK2
ch.1.1187063R,-0.5201215636992983,GRIK3
ch.11.2510309R,-0.4984261492628042,GRIK4
cg10538151,-0.49777832941200834,GRIN1
cg16368442,-0.5026318010117502,GRIN2A
cg01291761,-0.5058780612579167,GRIN2B
cg18035537,-0.5167080672330536,GRIN2C
cg27315279,-0.5121349708278088,GRK5
cg00080123,-0.5192311334656948,GRK6
cg26256158,-0.4889608115338792,GRM1
cg22363670,-0.4913369412133669,GRM3
cg00143321,0.45261228325366315,GRM4
cg20090108,-0.4857543235457038,GRM5
cg12483476,-0.46757735617995816,GRM6
cg13286510,-0.5069150009077898,GRM8
cg17101358,-0.5073392837507807,GRN
cg12927990,-0.4980270958014148,GRP
cg11659327,-0.516240245706826,GRWD1
cg23695707,-0.5103494859742491,GSC
cg23047335,0.4556732636213157,GSDMB
cg24243265,0.4297286376649292,GSDMC
cg25245261,-0.5091344058611211,GSDMD
cg03394150,-0.5106577211967848,GSG1L
cg17959324,-0.5192332522433327,GSK3A
cg05038804,-0.5155532951274292,GSK3B
cg14568936,-0.5110909001716726,GSN
cg07375912,-0.5191194000625202,GSPT1
cg17325073,-0.5110667391932623,GSR
cg20803780,0.3257102146823775,GSTA1
cg15573334,-0.5090122290900401,GSTA4
cg16930768,-0.5151612963982707,GSTK1
cg06632762,-0.45672461800865494,GSTM1
cg03070194,-0.5088378619847539,GSTM2
cg23472215,-0.5046770056788801,GSTM3
cg13792045,-0.5136589037224304,GSTM4
cg23586589,-0.517035097015674,GSTO1
cg15410903,-0.5170031463264022,GSTO2
cg04920951,-0.5134869561202146,GSTP1
cg24330042,-0.43303631797424097,GSTT1
cg17080180,-0.5111940027471215,GSTZ1
cg05196820,-0.5148899067176455,GSX2
cg11340951,0.43467246333077153,GTF2A1L
cg02705666,-0.5190435409224338,GTF2B
cg08690812,-0.5158322146028222,GTF2H1
cg16478733,-0.5136078006834406,GTF2H3
cg24891702,-0.5196082101602238,GTF2H4
cg22135063,-0.5142713769569697,GTF2H5
cg07377876,-0.5158606347234377,GTF2IRD1
cg17904786,-0.5135152842275713,GTF3A
cg07150314,-0.5061849129494768,GTF3C2
cg19225923,-0.5201249290274416,GTPBP4
cg24199050,-0.5182653441873778,GTSE1
cg01250703,0.4446799737966148,GTSF1
cg05507234,0.4468692686251268,GUCA1A
cg23022656,0.43853585447527305,GUCA2A
cg11837471,0.4123787216395913,GUCA2B
cg12158136,-0.5047014458144894,GUCY2C
cg14893889,-0.5124776210341995,GUCY2D
cg16272786,-0.5157953202735872,GUK1
cg16279775,-0.5063344432665532,GUSB
cg16422931,0.2959351564130434,GYPA
cg16636571,0.12297484914633762,GYPB
cg18824556,0.44101643968601817,GYS2
cg06118312,-0.5122130819318212,GZMA
cg11025037,0.41775132635556955,GZMB
cg06529843,0.4193349650976113,GZMK
cg26824508,0.4420172323848303,GZMM
cg04647234,0.4416099843194177,H19
cg21546874,-0.5171408234242063,H6PD
cg14840429,0.44700704181206574,HABP2
cg23047681,-0.5117702785800179,HACE1
cg13768000,-0.5159832865567174,HADHA
cg17695351,-0.5026064432304959,HADHB
cg08546335,-0.5188928523485482,HAGH
cg16321323,0.4358985297982999,HAL
cg04668516,0.39684326082911897,HAMP
cg15376615,-0.5074043531081098,HAND1
cg00443971,-0.5053362301227993,HAND2
cg00107016,-0.5086517791685542,HAP1
cg16492226,-0.5043791619845788,HAPLN1
cg25139187,-0.4970115120258976,HAPLN2
cg26802291,-0.4688249563222473,HAPLN4
cg09191485,-0.4958991342455414,HAR1A
cg14898787,0.40635949867396887,HAR1B
cg02261174,0.4592362292992028,HAS1
cg04719491,-0.5126051547511469,HAS2
cg02062731,-0.5155573392757223,HAS3
cg09545452,-0.5179564274814874,HAT1
cg25147842,-0.5107445734909462,HAUS3
cg07320595,0.4466179942320487,HAVCR1
cg15371617,-0.4884322876810096,HAVCR2
cg01628253,-0.5215740167239117,HAX1
cg08923355,-0.30023961564767593,HBA1
cg26637826,0.3174371220345014,HBA2
cg18160150,0.44676133592004313,HBB
cg09751515,-0.4705406738496774,HBD
cg20868410,-0.5170378584115166,HBEGF
cg01353569,-0.5158934857180633,HBP1
cg02279719,-0.46241326138221905,HBZ
cg05862135,-0.5182197317249194,HCFC1R1
cg20505966,-0.5133829847822708,HCG11
cg03665259,-0.4711606349225292,HCG22
cg24606935,-0.5137341935008292,HCK
cg02167021,-0.523554844431857,HCLS1
cg22948236,-0.5020051384497942,HCN2
cg13784557,-0.5021986372256874,HCP5
cg19455142,-0.49295691616927306,HCRT
cg18325794,-0.49186475274943237,HCRTR1
cg06748966,-0.506804849348643,HCST
cg10842753,-0.5163641751717044,HDAC1
cg09151829,-0.5145326817273193,HDAC10
cg22319470,-0.5167155501074435,HDAC11
cg00930213,-0.5162002666351373,HDAC2
cg04284814,-0.5220954931926205,HDAC3
cg00731459,-0.5197077487763136,HDAC4
ch.17.1150167F,-0.5207007025886735,HDAC5
cg03248196,-0.5129947183938601,HDAC7
cg12081743,-0.4966996254215049,HDAC9
cg04149424,0.44768311919981835,HDC
cg17487993,-0.5165172948180176,HDGF
ch.2.4964537R,-0.5217328050054484,HDLBP
cg07319722,-0.5200331453830385,HEATR1
cg26500707,-0.512194328978912,HEATR3
cg15805553,-0.5204775509904936,HEATR6
cg06182040,-0.5068360293413576,HECA
cg27088716,-0.5164964410199345,HECTD3
cg12849335,-0.5152645971313872,HELLS
cg13966883,-0.5070244129786431,HELT
cg26094983,-0.5096994288170424,HELZ
cg13486755,-0.5007102478095187,HEMGN
cg18877285,-0.49935588657517116,HEPACAM
ch.10.1418365R,-0.5192424458383568,HERC4
cg10396609,-0.5125643602847757,HERC5
cg21682826,-0.5162634923838167,HERPUD1
cg25444231,-0.5178373537656924,HES1
cg17907238,-0.512534333915738,HES4
cg20430847,-0.5103161562075031,HES5
cg09163117,-0.5083599662281647,HES6
cg01410553,0.4531873772431515,HESX1
cg18785724,-0.512867286535424,HEXIM1
cg15576233,-0.5131714801549648,HEY1
cg24424146,-0.5119242741211277,HEY2
cg05720261,-0.48657424185455794,HEYL
cg19320816,-0.5087808038319614,HFE
cg00558718,-0.4453481179673159,HGD
cg15567428,-0.41026026757763945,HGF
cg12337559,0.4582892513335022,HGFAC
cg14940449,-0.5150305442081907,HGS
cg01056350,-0.515882509911697,HHAT
cg19704726,-0.5148858911576514,HHEX
cg12936746,-0.5057373639537999,HHIP
cg00915092,0.4249302460134565,HHLA2
cg17377164,-0.515877216549878,HIBCH
cg10530104,-0.5198316480544838,HIC1
cg13259118,-0.5148672284364987,HIF1A
cg07080220,-0.514814347531939,HIF1AN
cg24936032,-0.5131332953045584,HINT1
cg13565152,-0.5236817581352932,HINT2
cg17787366,-0.5127967035468883,HIP1
cg05946692,-0.5219688237155787,HIPK1
cg10181968,-0.5107498459005481,HIPK2
cg22798045,-0.5157171269205609,HIPK3
cg17881637,-0.515443385742531,HIRA
cg13021277,-0.518539580473975,HIVEP1
cg23114964,-0.5157760345136682,HIVEP3
cg21602955,-0.5204104128914554,HJURP
cg00292664,-0.5161033889348672,HK1
cg24806675,-0.5191000571278905,HK2
cg17393572,-0.5031175418816002,HK3
cg00838397,0.4494768544294167,HKDC1
cg17678719,-0.5036679112500236,HLA-A
cg13538277,-0.5133261865248777,HLA-B
cg24877963,-0.5165299281134513,HLA-C
cg14475758,-0.5204012858682975,HLA-DMA
cg23794671,-0.521313380817122,HLA-DOA
cg13031167,-0.49893649505204574,HLA-DPA1
cg12899649,-0.5076197596839936,HLA-DPB1
cg16431720,0.27783065239666,HLA-DQA1
cg08964730,-0.5099449651981208,HLA-DQB1
cg25327122,0.43980046800445594,HLA-DQB2
cg17416722,-0.41176688151064306,HLA-DRB1
cg10466124,-0.4971832349378293,HLA-DRB5
cg02942965,-0.5249595928186489,HLA-E
cg20891813,-0.5144915498795216,HLA-F
cg21529533,-0.4932964361303329,HLA-G
cg01451391,-0.5089674430997223,HLF
cg26151310,-0.5127013632370989,HLTF
cg22888665,-0.5210872347860426,HLX
cg24010885,-0.5136262662947508,HM13
cg14143435,-0.5076920570714482,HMBOX1
cg25172825,-0.5086535043849506,HMBS
cg20462845,-0.5152770736776087,HMG20B
cg03020951,-0.5117258151563275,HMGA1
cg05481991,-0.503627854298578,HMGA2
cg00179128,-0.5087048798410865,HMGB1
cg03124231,-0.5194843703873582,HMGB2
cg06890502,-0.5109821467823163,HMGCL
cg05910138,-0.5193053996425087,HMGCR
cg23391157,-0.5153038691278894,HMGCS1
cg22718139,0.4556371642351152,HMGCS2
cg01777187,-0.5076344759620548,HMGN1
cg13064914,-0.516565332738566,HMGN2
cg05130022,-0.524050516708814,HMGN4
cg20770003,-0.5215588991348311,HMMR
cg10357721,-0.5186755567074587,HMOX1
cg08460995,-0.51268136790067,HMOX2
ch.12.2515819F,-0.5000799137467223,HNF1A
cg09463047,-0.5098454466649269,HNF1B
cg21058973,0.45742469832102495,HNF4A
cg23248208,0.42123826798657915,HNF4G
cg15441973,0.4552075319995396,HNMT
cg08687718,-0.5179990256316017,HNRNPA0
cg13445218,-0.51585599904549,HNRNPA1
cg11844827,-0.5062368466297185,HNRNPA2B1
cg10255675,-0.5180324812226582,HNRNPC
cg22178861,-0.514177833370424,HNRNPD
cg11640544,-0.5131635043696219,HNRNPF
cg03992230,-0.5139392921706767,HNRNPH1
cg06138027,-0.5163103344710016,HNRNPK
ch.19.1271107R,-0.5140570083853191,HNRNPL
cg13628185,-0.513969206369624,HNRNPM
cg07239593,-0.5180946000897135,HNRNPR
cg05001532,-0.5174433286398952,HNRNPU
cg04200399,-0.5104434733139004,HOMER1
cg03897136,-0.5047571894675792,HOOK1
cg22947007,-0.5193554200605978,HOOK2
cg16103681,-0.5180016673168297,HOOK3
cg09853371,-0.5092478814176944,HOPX
cg09059988,0.4518277254055772,HORMAD1
cg24211826,0.4490844311295887,HORMAD2
cg06622953,-0.49675898570872573,HOTAIR
cg26744375,-0.5179621269073185,HOXA1
cg16857858,-0.5115031040594838,HOXA10
cg18977999,-0.5094037426865416,HOXA11
cg06397837,-0.5026732264856084,HOXA13
cg02707071,0.4471027305104811,HOXA2
cg18680977,0.460600497229944,HOXA3
cg09574499,0.45210260697339893,HOXA4
cg19701577,0.4495578191036579,HOXA5
cg22469274,-0.48065256471700357,HOXA6
cg23432345,-0.5211291395137231,HOXA7
cg07778029,-0.5156974008689442,HOXA9
cg08076955,0.4526098850818742,HOXB1
cg17457986,-0.5071468237776445,HOXB13
cg02816923,-0.45830730287225113,HOXB2
cg03453744,0.46048448172253015,HOXB3
cg08089301,-0.5157731203374362,HOXB4
cg04196862,-0.010021216478505264,HOXB5
cg17584085,-0.5222248843275988,HOXB7
cg08151857,-0.513641268331886,HOXB8
cg14438019,-0.5138202841101017,HOXB9
cg16527095,-0.5179260321679909,HOXC10
cg04203883,-0.4865467881314521,HOXC11
cg01839657,-0.5080831092499118,HOXC13
cg01683044,-0.5134241868422327,HOXC4
cg05022306,-0.5164285974552051,HOXC8
cg10694030,-0.49957963719298115,HOXC9
cg26708100,-0.5038965177930236,HOXD10
cg08806153,-0.49036035698530694,HOXD11
cg07175883,-0.48949040818227446,HOXD13
cg00893471,-0.4948060417716628,HOXD3
cg26590744,-0.45709112605061436,HOXD4
cg20539752,-0.4941035428122724,HOXD8
cg25829490,-0.49053544141349464,HOXD9
cg04162276,0.39874154968785763,HP
cg20613337,-0.5183988533522819,HP1BP3
cg13306164,-0.5101648605880563,HPCA
cg25296314,-0.5126423916952706,HPD
cg02822257,-0.5055057070003276,HPGD
cg19522940,-0.38850418572617057,HPGDS
cg03095533,-0.5169273554969717,HPN
cg08866129,0.42799209451861153,HPR
cg10797557,-0.512834233785245,HPS5
cg04599631,-0.5196261490320787,HPSE
cg19622451,-0.514184107078408,HPSE2
cg14164596,0.4401940210539984,HPX
cg17342834,-0.5123459714637192,HRAS
cg15439442,-0.4618956540153868,HRC
cg12955076,0.4573997646143661,HRG
cg18190847,-0.44938550735641875,HRH1
cg16126186,0.4418450850899879,HRH4
cg21826815,-0.5152037200260947,HRK
cg22706866,0.45057921901700054,HRNR
cg00368055,-0.5080043694277325,HS3ST1
cg10370599,-0.5021616083473307,HS3ST2
cg20231940,-0.5166881373963886,HS6ST1
cg17183991,-0.5044816768678725,HS6ST3
cg25471557,0.45386881466599294,HSD11B1
cg16545496,-0.5160246070371929,HSD11B2
cg23549869,-0.5123689301436675,HSD17B1
cg10157203,-0.5156855717025481,HSD17B12
cg15974053,-0.5029819520810577,HSD17B14
cg01224949,0.4503916054639197,HSD17B2
cg14633704,0.4349976207312974,HSD17B3
cg14874121,-0.5198747912480691,HSD17B4
cg14312894,0.45634741542324525,HSD17B6
cg07774025,-0.4610117759179229,HSD17B7
cg09825713,-0.5162496240126023,HSD17B8
cg16579646,0.38934441797818903,HSD3B1
cg05016051,-0.4808008867744884,HSD3B7
cg13191935,-0.5208354298162481,HSDL2
cg19430975,-0.5188449325952725,HSF1
cg06839777,-0.510033632266738,HSF2
cg23289024,-0.5147991818414078,HSP90AA1
cg19708576,-0.5151324519540313,HSP90AB1
cg19615102,0.3897408823459596,HSP90B1
cg21463763,-0.4948658099782762,HSPA12B
cg05270305,-0.5168428493516474,HSPA14
cg00929855,-0.5171531268458147,HSPA1A
cg15247269,-0.5209628979147917,HSPA1B
cg21035222,-0.5169140799636718,HSPA2
cg22771603,-0.5193099391617916,HSPA4
cg14294444,-0.5204192633349237,HSPA5
cg17887793,-0.46563969215825624,HSPA6
cg17508302,-0.34940026090799853,HSPA7
cg10886020,-0.5214625253224334,HSPA8
cg13007349,-0.5173996104059395,HSPA9
cg11401866,-0.5187329535450077,HSPB1
cg17142609,0.4490327262812799,HSPB11
cg12598198,0.4370460875988766,HSPB2
cg11391732,0.43997335572036184,HSPB3
cg10494257,0.4550025335773535,HSPB7
cg00277797,-0.47541857241965707,HSPB8
cg27203641,0.431538899329071,HSPB9
cg22786741,-0.509235950128291,HSPBP1
cg07494248,-0.5186621032912029,HSPD1
cg10188592,-0.5124494377634424,HSPE1
cg02729506,-0.5074880776269197,HSPG2
cg02318347,-0.5186608846710731,HSPH1
cg16276153,-0.519915612735033,HTATIP2
cg08356926,0.43137553742134593,HTN3
cg13666507,-0.4670988459581519,HTR1A
cg23424273,-0.509360286200796,HTR1B
cg16188532,-0.5123009174036776,HTR2A
cg12793238,0.450473030066708,HTR2B
cg14199144,0.4077637059422182,HTR3A
cg12816057,-0.5061734861861159,HTR4
cg26332534,-0.5119019613649651,HTR7
cg02661802,-0.5052254188786155,HTRA1
cg03520103,-0.5151892979208618,HTRA2
cg10712173,-0.4927743011876381,HTRA3
cg04904469,0.40986908512472353,HTRA4
cg21204600,0.42255888713042744,HULC
cg01269344,-0.5085022844419779,HUNK
cg12034229,-0.5140896905736014,HUS1
cg00882770,0.4517004472856429,HUS1B
cg12930727,0.4559597301973617,HYAL1
cg23515942,-0.5164680284416876,HYAL2
cg08379496,-0.5163894143223476,HYAL3
cg13479898,-0.519185559472459,HYLS1
cg20396526,-0.5167925686853992,HYOU1
cg12127290,0.3554746219854646,IAPP
cg27059127,-0.5071575345471173,IARS2
cg16568467,0.4284717758313836,IBSP
cg14459960,-0.5229149900329023,IBTK
cg14430015,-0.5099165795052691,ICA1
cg26556918,-0.519964449182471,ICA1L
cg02497902,-0.5194564223908104,ICAM1
cg24080793,-0.5158936712581832,ICAM2
cg06855803,-0.49591359350400194,ICAM3
cg03031902,-0.5097576768819053,ICAM5
